time,有色金属I,煤炭I,银行I,钢铁I,国防军工I,家用电器I,公用事业I,通信I,农林牧渔I,食品饮料I,计算机I,机械设备I,美容护理I,环保I,交通运输I,建筑材料I,石油石化I,纺织服装I,房地产I,传媒I,商业贸易I,综合I,汽车I,轻工制造I,建筑装饰I,电子I,非银金融I,化工I,休闲服务I,医药生物I,电气设备I,sum,aver
2025-03-27,45.52238805970149,94.5945945945946,88.0952380952381,45.45454545454545,24.63768115942029,42.10526315789474,75.57251908396947,11.811023622047244,57.28155339805825,56.09756097560975,6.845238095238095,33.07839388145315,54.83870967741935,51.12781954887218,66.93548387096774,50.70422535211268,68.75,54.80769230769231,31.372549019607842,20.76923076923077,30.303030303030305,52.63157894736842,32.83582089552239,39.869281045751634,32.69230769230769,18.20175438596491,36.144578313253014,71.21212121212122,55.26315789473684,55.720338983050844,28.857142857142858,46.26234911786851,40.25796365057651
2025-03-26,55.97014925373134,94.5945945945946,85.71428571428571,72.72727272727273,34.78260869565217,44.21052631578947,86.25954198473282,12.598425196850394,67.96116504854369,48.78048780487805,7.440476190476191,42.829827915869984,48.38709677419355,60.902255639097746,75.80645161290323,61.971830985915496,70.83333333333333,52.88461538461539,40.19607843137255,22.307692307692307,27.272727272727273,57.89473684210526,47.014925373134325,37.908496732026144,44.87179487179487,13.37719298245614,24.096385542168676,66.41414141414141,63.1578947368421,42.79661016949152,45.142857142857146,50.22924125779179,43.267539573969124
2025-03-25,57.46268656716418,94.5945945945946,95.23809523809524,72.72727272727273,31.159420289855074,34.73684210526316,84.73282442748092,12.598425196850394,57.28155339805825,48.78048780487805,6.845238095238095,34.22562141491396,48.38709677419355,52.63157894736842,65.3225806451613,42.25352112676056,60.416666666666664,39.42307692307692,22.54901960784314,17.692307692307693,16.161616161616163,36.8421052631579,31.71641791044776,31.372549019607842,39.743589743589745,10.526315789473685,22.89156626506024,52.27272727272727,60.526315789473685,34.95762711864407,34.285714285714285,43.559853382663086,36.036740277506354
2025-03-24,57.46268656716418,91.89189189189189,90.47619047619048,75.0,30.434782608695652,40.0,81.6793893129771,19.68503937007874,46.601941747572816,51.21951219512195,10.714285714285714,35.94646271510516,61.29032258064516,51.12781954887218,60.483870967741936,47.88732394366197,52.083333333333336,43.26923076923077,20.58823529411765,22.307692307692307,18.181818181818183,31.57894736842105,40.298507462686565,33.333333333333336,35.8974358974359,13.81578947368421,21.686746987951807,40.15151515151515,64.47368421052632,32.20338983050848,36.285714285714285,43.80828688799917,36.21262458471761
2025-03-21,59.701492537313435,94.5945945945946,76.19047619047619,77.27272727272727,63.04347826086956,55.78947368421053,87.02290076335878,25.19685039370079,65.04854368932038,60.97560975609756,20.535714285714285,57.170172084130016,74.19354838709677,75.93984962406014,70.96774193548387,74.64788732394366,77.08333333333333,75.96153846153847,46.07843137254902,23.076923076923077,32.323232323232325,68.42105263157895,64.17910447761194,56.209150326797385,62.82051282051282,17.105263157894736,31.325301204819276,54.54545454545455,71.05263157894737,46.82203389830509,51.42857142857143,58.60398694906991,51.04553449286691
2025-03-20,79.1044776119403,97.29729729729729,95.23809523809524,75.0,74.6376811594203,76.84210526315789,90.83969465648855,40.94488188976378,77.66990291262135,81.30081300813008,31.845238095238095,74.95219885277247,80.64516129032258,82.70676691729324,79.03225806451613,85.91549295774648,83.33333333333333,84.61538461538461,56.86274509803921,30.76923076923077,63.63636363636363,73.6842105263158,83.95522388059702,78.43137254901961,69.87179487179488,42.98245614035088,68.67469879518072,73.23232323232324,75.0,67.16101694915254,64.0,72.26394256812549,67.14871995309751
2025-03-19,83.58208955223881,91.89189189189189,95.23809523809524,68.18181818181819,73.18840579710145,81.05263157894737,91.6030534351145,42.51968503937008,77.66990291262135,86.99186991869918,39.88095238095238,74.18738049713193,87.09677419354838,87.21804511278195,85.48387096774194,83.09859154929578,79.16666666666667,84.61538461538461,56.86274509803921,41.53846153846154,69.6969696969697,73.6842105263158,84.70149253731343,77.77777777777777,71.15384615384616,46.92982456140351,85.5421686746988,79.04040404040404,81.57894736842105,76.27118644067797,72.0,75.14339174012035,71.09634551495017
2025-03-18,89.55223880597015,94.5945945945946,76.19047619047619,84.0909090909091,86.23188405797102,87.36842105263158,87.02290076335878,61.41732283464567,80.58252427184466,90.2439024390244,49.70238095238095,78.96749521988528,93.54838709677419,89.47368421052632,82.25806451612904,90.14084507042253,89.58333333333333,88.46153846153847,65.68627450980392,57.69230769230769,82.82828282828282,84.21052631578948,83.95522388059702,84.31372549019608,78.2051282051282,61.18421052631579,84.33734939759036,84.0909090909091,85.52631578947368,79.44915254237289,78.85714285714286,80.96024038994601,77.3500097713504
2025-03-17,91.04477611940298,100.0,80.95238095238095,90.9090909090909,89.85507246376811,87.36842105263158,90.83969465648855,57.48031496062992,82.52427184466019,95.1219512195122,49.404761904761905,73.04015296367113,93.54838709677419,89.47368421052632,79.03225806451613,90.14084507042253,85.41666666666667,89.42307692307692,69.6078431372549,58.46153846153846,82.82828282828282,84.21052631578948,79.85074626865672,83.66013071895425,76.92307692307692,59.21052631578947,84.33734939759036,81.31313131313131,85.52631578947368,75.42372881355932,71.71428571428571,80.92397706697952,75.63025210084034
2025-03-14,85.07462686567165,100.0,71.42857142857143,97.72727272727273,92.02898550724638,78.94736842105263,86.25954198473282,53.54330708661417,81.55339805825243,95.1219512195122,50.0,70.93690248565966,96.7741935483871,83.45864661654136,72.58064516129032,81.69014084507042,81.25,85.57692307692308,51.96078431372549,52.30769230769231,79.79797979797979,73.6842105263158,74.6268656716418,75.81699346405229,69.87179487179488,52.19298245614035,90.36144578313252,77.27272727272727,80.26315789473684,72.03389830508475,71.42857142857143,76.95392190730303,71.87805354700019
2025-03-13,79.85074626865672,100.0,45.23809523809524,84.0909090909091,88.40579710144928,62.10526315789474,77.86259541984732,44.09448818897638,66.01941747572816,57.72357723577236,37.79761904761905,58.31739961759082,83.87096774193549,73.6842105263158,48.38709677419355,61.971830985915496,50.0,65.38461538461539,29.41176470588235,31.53846153846154,52.525252525252526,47.36842105263158,58.95522388059702,52.94117647058823,48.717948717948715,39.25438596491228,21.686746987951807,63.63636363636363,64.47368421052632,40.889830508474574,59.142857142857146,57.91441118057944,54.309165526675784
2025-03-12,89.55223880597015,59.45945945945946,26.19047619047619,81.81818181818181,92.7536231884058,77.89473684210526,68.70229007633588,61.41732283464567,67.96116504854369,64.22764227642277,57.73809523809524,82.02676864244742,83.87096774193549,84.9624060150376,59.67741935483871,70.4225352112676,56.25,73.07692307692308,34.31372549019608,43.07692307692308,59.5959595959596,63.1578947368421,77.98507462686567,64.70588235294117,63.46153846153846,63.1578947368421,22.89156626506024,74.24242424242425,73.6842105263158,49.57627118644068,76.85714285714286,65.31318580569625,67.03146374829001
