time,aver,sum,交通运输I,休闲服务I,传媒I,公用事业I,农林牧渔I,化工I,医药生物I,商业贸易I,国防军工I,家用电器I,建筑材料I,建筑装饰I,房地产I,有色金属I,机械设备I,汽车I,煤炭I,环保I,电子I,电气设备I,石油石化I,纺织服装I,综合I,美容护理I,计算机I,轻工制造I,通信I,采掘I,钢铁I,银行I,非银金融I,食品饮料I
2024-06-07,10.69822022296108,10.179545258588432,28.225806451612904,6.666666666666667,5.426356589147287,29.133858267716537,7.766990291262136,6.410256410256411,9.322033898305085,8.737864077669903,23.703703703703702,6.896551724137931,2.6666666666666665,6.748466257668712,5.769230769230769,10.294117647058824,8.527131782945736,6.538461538461538,37.83783783783784,7.575757575757576,27.253218884120173,8.333333333333334,4.3478260869565215,8.571428571428571,0.0,0.0,6.906906906906907,1.3071895424836601,7.03125,,2.2222222222222223,23.80952380952381,5.882352941176471,1.6528925619834711
2024-06-06,10.18971249755525,8.888145594438218,16.93548387096774,4.0,3.875968992248062,25.19685039370079,6.796116504854369,4.102564102564102,9.745762711864407,6.796116504854369,20.0,6.896551724137931,1.3333333333333333,6.134969325153374,2.8846153846153846,9.558823529411764,6.782945736434108,6.153846153846154,32.432432432432435,4.545454545454546,30.901287553648068,13.218390804597702,2.1739130434782608,6.666666666666667,0.0,6.25,7.5075075075075075,1.9607843137254901,7.8125,,2.2222222222222223,14.285714285714286,5.882352941176471,2.479338842975207
2024-06-05,14.238216311363193,11.995951457222109,20.161290322580644,14.666666666666666,5.426356589147287,25.19685039370079,10.679611650485437,5.897435897435898,11.864406779661017,7.766990291262136,36.2962962962963,10.344827586206897,2.6666666666666665,9.815950920245399,6.730769230769231,6.617647058823529,10.465116279069768,15.384615384615385,27.027027027027028,6.818181818181818,37.1244635193133,21.264367816091955,4.3478260869565215,12.380952380952381,0.0,6.25,13.213213213213214,3.2679738562091503,12.5,,2.2222222222222223,14.285714285714286,7.0588235294117645,4.132231404958677
2024-06-04,18.775669861138276,17.511515898654192,28.225806451612904,18.666666666666668,10.852713178294573,36.22047244094488,17.475728155339805,12.051282051282051,12.711864406779661,10.679611650485437,30.37037037037037,17.24137931034483,9.333333333333334,15.950920245398773,14.423076923076923,12.5,15.69767441860465,16.53846153846154,40.54054054054054,8.333333333333334,41.41630901287554,29.022988505747126,6.521739130434782,19.047619047619047,0.0,12.5,12.912912912912914,5.882352941176471,21.875,,8.88888888888889,40.476190476190474,8.235294117647058,8.264462809917354
2024-06-03,18.423626051241932,15.803533439553444,18.548387096774192,18.666666666666668,6.976744186046512,21.25984251968504,20.388349514563107,10.0,7.627118644067797,6.796116504854369,29.62962962962963,20.689655172413794,4.0,11.656441717791411,9.615384615384615,9.558823529411764,21.124031007751938,18.076923076923077,56.75675675675676,9.848484848484848,58.798283261802574,20.689655172413794,8.695652173913043,13.333333333333334,0.0,6.25,13.513513513513514,1.3071895424836601,22.65625,,0.0,30.952380952380953,5.882352941176471,6.6115702479338845
2024-05-31,24.56930305403289,23.041619980263917,20.967741935483872,23.68421052631579,10.76923076923077,35.43307086614173,11.650485436893204,16.153846153846153,8.24524312896406,11.538461538461538,52.592592592592595,13.793103448275861,6.666666666666667,15.853658536585366,19.626168224299064,24.264705882352942,28.04642166344294,23.371647509578544,67.56756756756756,21.96969696969697,62.634989200863934,33.429394812680115,17.391304347826086,19.626168224299064,9.090909090909092,15.625,19.879518072289155,4.57516339869281,29.45736434108527,,11.11111111111111,66.66666666666667,9.30232558139535,3.3057851239669422
2024-05-30,20.223179326546592,20.627494774220093,21.774193548387096,17.105263157894736,5.384615384615385,42.51968503937008,17.475728155339805,17.435897435897434,6.342494714587738,10.576923076923077,22.962962962962962,8.045977011494253,12.0,17.073170731707318,18.69158878504673,22.058823529411764,17.408123791102515,14.559386973180077,62.16216216216216,26.515151515151516,46.00431965442765,36.887608069164266,28.26086956521739,18.69158878504673,9.090909090909092,9.375,10.542168674698795,3.9215686274509802,19.37984496124031,,17.77777777777778,66.66666666666667,6.976744186046512,5.785123966942149
2024-05-29,23.492560689115113,26.361161328234726,37.096774193548384,23.68421052631579,6.923076923076923,73.22834645669292,23.300970873786408,20.76923076923077,7.399577167019028,15.384615384615385,13.333333333333334,10.344827586206897,22.666666666666668,20.121951219512194,33.64485981308411,54.411764705882355,18.568665377176014,14.942528735632184,78.37837837837837,19.696969696969695,34.125269978401725,47.262247838616716,36.95652173913044,20.560747663551403,9.090909090909092,15.625,9.337349397590362,7.8431372549019605,20.930232558139537,,22.22222222222222,80.95238095238095,9.30232558139535,9.090909090909092
2024-05-28,22.35708692247455,25.214716479698094,42.74193548387097,19.736842105263158,6.923076923076923,76.37795275590551,27.184466019417474,18.46153846153846,8.456659619450317,13.461538461538462,14.814814814814815,11.494252873563218,21.333333333333332,23.170731707317074,32.71028037383178,25.735294117647058,16.44100580270793,8.812260536398467,75.67567567567568,18.181818181818183,33.04535637149028,45.821325648414984,34.78260869565217,22.429906542056074,4.545454545454546,12.5,10.542168674698795,8.49673202614379,20.930232558139537,,15.555555555555555,88.0952380952381,11.627906976744185,11.570247933884298
2024-05-27,29.346123727486297,32.93653684090207,60.483870967741936,18.42105263157895,13.846153846153847,73.22834645669292,35.922330097087375,29.743589743589745,16.067653276955603,24.03846153846154,18.51851851851852,34.48275862068966,40.0,36.58536585365854,60.74766355140187,25.735294117647058,21.8568665377176,10.344827586206897,75.67567567567568,28.78787878787879,38.22894168466523,44.38040345821326,32.608695652173914,28.97196261682243,13.636363636363637,21.875,13.55421686746988,28.758169934640524,24.031007751937985,,17.77777777777778,97.61904761904762,12.790697674418604,22.31404958677686
2024-05-24,26.38997650743931,30.57507244469967,33.87096774193548,14.473684210526315,14.615384615384615,62.99212598425197,48.54368932038835,24.102564102564102,12.684989429175475,15.384615384615385,22.962962962962962,25.28735632183908,48.0,35.36585365853659,75.70093457943925,19.852941176470587,20.309477756286267,10.344827586206897,67.56756756756756,25.757575757575758,31.317494600431967,38.04034582132565,23.91304347826087,25.233644859813083,27.272727272727273,15.625,13.25301204819277,29.41176470588235,24.8062015503876,,15.555555555555555,90.47619047619048,12.790697674418604,22.31404958677686
2024-05-23,34.6319498825372,37.97237130432303,40.32258064516129,19.736842105263158,20.0,37.00787401574803,46.601941747572816,33.58974358974359,16.27906976744186,30.76923076923077,49.629629629629626,40.229885057471265,62.666666666666664,54.8780487804878,87.85046728971963,27.941176470588236,30.754352030947775,15.708812260536398,67.56756756756756,28.03030303030303,50.323974082073434,39.76945244956772,19.565217391304348,30.8411214953271,31.818181818181817,28.125,21.686746987951807,37.254901960784316,36.434108527131784,,26.666666666666668,95.23809523809524,20.930232558139537,28.925619834710744
2024-05-22,61.589663273296786,65.38995923351438,65.3225806451613,48.68421052631579,52.30769230769231,74.80314960629921,75.72815533980582,67.43589743589743,44.18604651162791,72.11538461538461,51.111111111111114,65.51724137931035,92.0,74.39024390243902,93.45794392523365,67.6470588235294,52.030947775628626,38.69731800766284,86.48648648648648,67.42424242424242,71.70626349892008,68.87608069164266,41.30434782608695,64.48598130841121,72.72727272727273,62.5,50.602409638554214,72.54901960784314,58.13953488372093,,55.55555555555556,100.0,58.13953488372093,61.15702479338843
2024-05-21,60.826155050900546,65.17698856684167,74.19354838709677,57.89473684210526,44.61538461538461,77.95275590551181,81.55339805825243,72.3076923076923,49.471458773784356,72.11538461538461,57.77777777777778,64.36781609195403,88.0,66.46341463414635,91.58878504672897,72.79411764705883,48.54932301740812,38.31417624521073,83.78378378378379,66.66666666666667,66.95464362850971,53.89048991354467,52.17391304347826,68.22429906542057,54.54545454545455,65.625,44.87951807228916,77.12418300653594,54.263565891472865,,53.333333333333336,92.85714285714286,54.651162790697676,73.55371900826447
2024-05-20,73.94283476898983,76.90172453240245,75.80645161290323,71.05263157894737,51.53846153846154,81.88976377952756,89.32038834951456,87.94871794871794,71.45877378435517,75.96153846153847,77.03703703703704,68.96551724137932,96.0,81.09756097560975,93.45794392523365,87.5,67.31141199226306,58.62068965517241,94.5945945945946,80.3030303030303,73.2181425485961,63.112391930835734,73.91304347826087,78.50467289719626,77.27272727272727,75.0,62.34939759036145,88.88888888888889,63.565891472868216,,68.88888888888889,90.47619047619048,77.90697674418605,80.99173553719008
2024-05-17,72.67032106499609,74.06088258308107,71.7741935483871,59.21052631578947,50.76923076923077,71.65354330708661,82.52427184466019,87.17948717948718,70.8245243128964,80.76923076923077,70.37037037037037,80.45977011494253,93.33333333333333,84.7560975609756,94.39252336448598,68.38235294117646,67.69825918762089,62.06896551724138,62.16216216216216,78.78787878787878,72.78617710583153,64.8414985590778,54.34782608695652,79.4392523364486,77.27272727272727,81.25,61.44578313253012,88.88888888888889,62.7906976744186,,60.0,90.47619047619048,88.37209302325581,76.85950413223141
2024-05-16,66.8363351605325,68.60949009475914,68.54838709677419,51.31578947368421,58.46153846153846,70.86614173228347,81.55339805825243,80.25641025641026,74.4186046511628,77.88461538461539,57.03703703703704,78.16091954022988,88.0,81.70731707317073,92.5233644859813,57.35294117647059,60.928433268858804,57.47126436781609,48.648648648648646,80.3030303030303,58.74730021598272,58.789625360230545,47.82608695652174,82.24299065420561,72.72727272727273,87.5,46.68674698795181,90.19607843137256,47.286821705426355,,46.666666666666664,88.0952380952381,62.7906976744186,71.90082644628099
2024-05-15,64.03680501174628,65.3230445303338,75.80645161290323,40.78947368421053,49.23076923076923,77.16535433070867,84.46601941747574,79.74358974358974,78.22410147991543,70.1923076923077,51.851851851851855,75.86206896551724,78.66666666666667,69.51219512195122,90.65420560747664,62.5,57.4468085106383,56.70498084291188,40.54054054054054,75.75757575757575,48.38012958963283,62.82420749279539,47.82608695652174,79.4392523364486,68.18181818181819,87.5,37.04819277108434,86.9281045751634,40.310077519379846,,31.11111111111111,83.33333333333333,65.11627906976744,71.90082644628099
2024-05-14,70.18402505873141,70.09074490483887,78.2258064516129,42.10526315789474,56.15384615384615,87.4015748031496,91.2621359223301,81.53846153846153,84.14376321353066,72.11538461538461,65.18518518518519,75.86206896551724,76.0,70.1219512195122,85.04672897196262,69.11764705882354,63.2495164410058,70.88122605363985,40.54054054054054,79.54545454545455,56.587473002159825,70.89337175792507,39.130434782608695,76.6355140186916,68.18181818181819,90.625,50.602409638554214,88.23529411764706,46.51162790697674,,40.0,85.71428571428571,91.86046511627907,79.33884297520662
2024-05-13,63.01879404855129,63.511673782057066,77.41935483870968,35.526315789473685,25.384615384615383,88.18897637795276,79.6116504854369,77.6923076923077,81.81818181818181,55.76923076923077,64.44444444444444,75.86206896551724,69.33333333333333,61.58536585365854,85.04672897196262,57.35294117647059,58.02707930367505,58.23754789272031,59.45945945945946,76.51515151515152,49.0280777537797,70.31700288184437,43.47826086956522,57.94392523364486,45.45454545454545,87.5,33.734939759036145,68.62745098039215,37.2093023255814,,42.22222222222222,88.0952380952381,91.86046511627907,66.11570247933884
2024-05-10,77.58418167580267,76.27873018742793,81.45161290322581,47.36842105263158,50.76923076923077,82.67716535433071,92.23300970873787,90.25641025641026,89.64059196617336,71.15384615384616,87.4074074074074,81.60919540229885,78.66666666666667,73.78048780487805,90.65420560747664,80.1470588235294,74.6615087040619,79.3103448275862,72.97297297297297,81.81818181818181,71.49028077753779,80.40345821325649,60.869565217391305,66.35514018691589,72.72727272727273,93.75,63.25301204819277,84.9673202614379,58.91472868217054,,46.666666666666664,83.33333333333333,91.86046511627907,83.47107438016529
2024-05-09,83.75097885669538,80.15495014009765,83.87096774193549,50.0,66.92307692307692,76.37795275590551,92.23300970873787,93.84615384615384,94.29175475687103,72.11538461538461,91.85185185185185,86.20689655172414,84.0,72.5609756097561,85.04672897196262,75.0,84.52611218568666,88.12260536398468,75.67567567567568,88.63636363636364,87.6889848812095,83.86167146974063,65.21739130434783,71.02803738317758,72.72727272727273,96.875,80.42168674698796,88.23529411764706,69.76744186046511,,48.888888888888886,76.19047619047619,94.18604651162791,88.4297520661157
2024-05-08,74.25606891151135,69.78334692164765,64.51612903225806,43.421052631578945,51.53846153846154,66.92913385826772,83.49514563106796,92.3076923076923,91.33192389006342,59.61538461538461,83.70370370370371,79.3103448275862,70.66666666666667,62.80487804878049,75.70093457943925,50.73529411764706,74.27466150870406,81.22605363984674,59.45945945945946,77.27272727272727,77.96976241900649,65.70605187319885,54.34782608695652,64.48598130841121,59.09090909090909,93.75,70.18072289156626,79.73856209150327,67.44186046511628,,26.666666666666668,69.04761904761905,87.20930232558139,79.33884297520662
2024-05-07,82.2239624119029,77.51093274467101,71.7741935483871,56.578947368421055,81.53846153846153,71.65354330708661,79.6116504854369,94.87179487179488,92.60042283298097,69.23076923076923,91.85185185185185,87.35632183908046,78.66666666666667,72.5609756097561,86.91588785046729,56.61764705882353,84.71953578336557,88.88888888888889,51.351351351351354,81.81818181818181,86.82505399568035,72.62247838616715,67.3913043478261,66.35514018691589,63.63636363636363,93.75,88.55421686746988,87.58169934640523,76.74418604651163,,44.44444444444444,76.19047619047619,94.18604651162791,85.9504132231405
2024-05-06,78.19107282693814,73.74888169313188,76.61290322580645,47.36842105263158,71.53846153846153,75.59055118110236,74.75728155339806,88.2051282051282,90.06342494714588,66.34615384615384,74.81481481481481,86.20689655172414,66.66666666666667,71.34146341463415,84.11214953271028,50.0,76.78916827852998,87.73946360153256,40.54054054054054,79.54545454545455,85.09719222462203,68.29971181556196,54.34782608695652,63.55140186915888,63.63636363636363,93.75,84.33734939759036,83.66013071895425,75.1937984496124,,46.666666666666664,80.95238095238095,94.18604651162791,84.29752066115702
2024-04-30,63.84103367267032,58.9452507113438,56.45161290322581,44.73684210526316,61.53846153846154,46.45669291338583,52.42718446601942,66.66666666666667,80.33826638477801,60.57692307692308,62.22222222222222,72.41379310344827,44.0,50.609756097560975,76.6355140186916,33.088235294117645,59.38104448742747,73.5632183908046,24.324324324324323,66.66666666666667,73.2181425485961,52.44956772334294,36.95652173913044,46.728971962616825,22.727272727272727,75.0,80.12048192771084,61.43790849673203,68.9922480620155,,31.11111111111111,90.47619047619048,90.69767441860465,65.2892561983471
2024-04-29,68.98981989036805,64.22936170161077,54.83870967741935,57.89473684210526,69.23076923076923,53.54330708661417,42.71844660194175,70.76923076923077,77.3784355179704,62.5,82.96296296296296,80.45977011494253,64.0,64.63414634146342,85.04672897196262,41.1764705882353,65.95744680851064,78.9272030651341,24.324324324324323,65.15151515151516,79.91360691144709,60.518731988472624,39.130434782608695,46.728971962616825,31.818181818181817,75.0,86.74698795180723,65.359477124183,75.96899224806202,,53.333333333333336,78.57142857142857,95.34883720930233,61.15702479338843
2024-04-26,43.85277995301488,41.32326039825147,53.225806451612904,39.473684210526315,20.76923076923077,30.708661417322833,21.359223300970875,45.38461538461539,54.33403805496829,27.884615384615383,68.14814814814815,64.36781609195403,22.666666666666668,43.292682926829265,27.102803738317757,37.5,40.61895551257253,52.87356321839081,21.62162162162162,34.09090909090909,54.85961123110151,33.71757925072046,39.130434782608695,27.102803738317757,13.636363636363637,53.125,48.795180722891565,29.41176470588235,51.16279069767442,,31.11111111111111,66.66666666666667,87.20930232558139,39.66942148760331
2024-04-25,32.2043852779953,32.26001922532576,60.483870967741936,30.263157894736842,7.6923076923076925,34.645669291338585,21.359223300970875,41.02564102564103,45.03171247357294,19.23076923076923,54.074074074074076,62.06896551724138,21.333333333333332,39.63414634146341,9.345794392523365,26.470588235294116,30.36750483558994,40.229885057471265,27.027027027027028,31.060606060606062,27.429805615550755,23.631123919308358,36.95652173913044,21.49532710280374,4.545454545454546,40.625,20.180722891566266,23.529411764705884,23.25581395348837,,28.88888888888889,85.71428571428571,30.232558139534884,32.231404958677686
2024-04-24,28.445575567736885,29.90466963896381,54.03225806451613,31.57894736842105,7.6923076923076925,31.496062992125985,21.359223300970875,28.71794871794872,32.346723044397464,13.461538461538462,65.18518518518519,58.62068965517241,17.333333333333332,37.19512195121951,7.4766355140186915,26.470588235294116,29.013539651837526,36.39846743295019,21.62162162162162,25.757575757575758,22.24622030237581,18.73198847262248,28.26086956521739,22.429906542056074,4.545454545454546,46.875,18.97590361445783,24.836601307189543,21.705426356589147,,31.11111111111111,73.80952380952381,31.3953488372093,36.36363636363637
2024-04-23,21.49569303054033,24.710316179232244,43.54838709677419,22.36842105263158,3.076923076923077,19.68503937007874,19.41747572815534,25.128205128205128,26.427061310782243,11.538461538461538,50.370370370370374,58.62068965517241,20.0,30.48780487804878,5.607476635514018,14.705882352941176,19.148936170212767,21.455938697318008,24.324324324324323,21.21212121212121,12.095032397408207,12.968299711815561,26.08695652173913,23.364485981308412,4.545454545454546,37.5,8.132530120481928,21.568627450980394,12.4031007751938,,28.88888888888889,78.57142857142857,25.58139534883721,37.1900826446281
2024-04-22,23.257635082223963,27.92778863346509,52.41935483870968,23.68421052631579,1.5384615384615385,35.43307086614173,22.33009708737864,29.23076923076923,24.101479915433405,10.576923076923077,53.333333333333336,59.770114942528735,22.666666666666668,28.048780487804876,8.411214953271028,35.294117647058826,20.309477756286267,20.306513409961685,51.351351351351354,23.484848484848484,11.44708423326134,15.27377521613833,39.130434782608695,24.299065420560748,4.545454545454546,25.0,6.626506024096385,20.915032679738562,11.627906976744185,,46.666666666666664,80.95238095238095,25.58139534883721,31.40495867768595
2024-04-19,23.101018010963195,29.638425640382554,55.645161290322584,25.0,6.153846153846154,40.94488188976378,16.50485436893204,31.794871794871796,19.027484143763214,12.5,29.62962962962963,55.172413793103445,20.0,29.26829268292683,8.411214953271028,47.794117647058826,20.11605415860735,21.455938697318008,64.86486486486487,23.484848484848484,8.639308855291576,17.002881844380404,67.3913043478261,27.102803738317757,9.090909090909092,18.75,6.024096385542169,18.30065359477124,13.953488372093023,,62.22222222222222,97.61904761904762,26.74418604651163,18.181818181818183
2024-04-18,22.16131558339859,28.550021256020035,51.61290322580645,27.63157894736842,6.153846153846154,40.94488188976378,12.62135922330097,25.128205128205128,18.181818181818183,11.538461538461538,14.814814814814815,60.91954022988506,21.333333333333332,26.829268292682926,7.4766355140186915,48.529411764705884,17.408123791102515,23.754789272030653,72.97297297297297,20.454545454545453,11.01511879049676,21.037463976945244,47.82608695652174,27.102803738317757,9.090909090909092,21.875,6.626506024096385,18.954248366013072,12.4031007751938,,57.77777777777778,97.61904761904762,25.58139534883721,19.834710743801654
2024-04-17,20.144870790916208,26.073832753467133,52.41935483870968,19.736842105263158,9.23076923076923,51.181102362204726,12.62135922330097,23.333333333333332,18.181818181818183,12.5,8.88888888888889,42.52873563218391,18.666666666666668,20.73170731707317,6.542056074766355,48.529411764705884,15.86073500967118,17.24137931034483,64.86486486486487,24.242424242424242,9.719222462203025,16.138328530259365,50.0,22.429906542056074,4.545454545454546,18.75,6.024096385542169,18.954248366013072,10.077519379844961,,60.0,92.85714285714286,17.441860465116278,14.049586776859504
2024-04-16,12.960062646828504,17.7088720002502,42.74193548387097,14.473684210526315,5.384615384615385,34.645669291338585,10.679611650485437,12.564102564102564,12.473572938689218,10.576923076923077,3.7037037037037037,31.03448275862069,13.333333333333334,16.463414634146343,3.7383177570093458,27.205882352941178,10.638297872340425,9.578544061302683,64.86486486486487,12.121212121212121,3.023758099352052,9.798270893371757,34.78260869565217,14.018691588785046,0.0,9.375,3.6144578313253013,9.803921568627452,7.751937984496124,,31.11111111111111,64.28571428571429,12.790697674418604,12.396694214876034
2024-04-15,21.1433046202036,27.7412690167557,58.064516129032256,30.263157894736842,6.153846153846154,58.267716535433074,15.533980582524272,25.897435897435898,16.49048625792812,22.115384615384617,9.62962962962963,41.37931034482759,18.666666666666668,19.51219512195122,8.411214953271028,52.94117647058823,18.181818181818183,16.47509578544061,78.37837837837837,21.21212121212121,6.263498920086393,17.86743515850144,56.52173913043478,29.906542056074766,13.636363636363637,12.5,5.72289156626506,18.30065359477124,9.30232558139535,,55.55555555555556,78.57142857142857,15.116279069767442,23.140495867768596
2024-04-12,29.18950665622553,36.74940687412721,68.54838709677419,47.36842105263158,3.8461538461538463,72.44094488188976,26.21359223300971,51.02564102564103,18.181818181818183,45.19230769230769,7.407407407407407,56.32183908045977,20.0,15.853658536585366,9.345794392523365,76.47058823529412,26.88588007736944,18.39080459770115,91.89189189189189,43.18181818181818,8.855291576673865,25.64841498559078,78.26086956521739,54.205607476635514,45.45454545454545,18.75,6.325301204819277,34.64052287581699,11.627906976744185,,66.66666666666667,57.142857142857146,5.813953488372093,27.272727272727273
2024-04-11,32.6938136256852,40.735832837869935,65.3225806451613,53.94736842105263,6.923076923076923,79.5275590551181,38.83495145631068,54.87179487179487,22.41014799154334,47.11538461538461,8.148148148148149,37.93103448275862,36.0,21.951219512195124,13.08411214953271,80.88235294117646,27.659574468085108,24.521072796934867,94.5945945945946,55.303030303030305,7.559395248380129,36.023054755043226,80.43478260869566,51.401869158878505,36.36363636363637,21.875,5.421686746987952,38.56209150326797,11.627906976744185,,82.22222222222223,73.80952380952381,10.465116279069768,38.01652892561984
2024-04-10,30.971025841816758,38.69225835057633,62.903225806451616,48.68421052631579,2.3076923076923075,77.95275590551181,50.48543689320388,55.64102564102564,19.23890063424947,48.07692307692308,11.11111111111111,24.137931034482758,32.0,18.902439024390244,13.08411214953271,88.97058823529412,23.21083172147002,21.0727969348659,86.48648648648648,40.15151515151515,7.34341252699784,32.564841498559076,76.08695652173913,52.33644859813084,36.36363636363637,18.75,6.024096385542169,37.908496732026144,13.178294573643411,,68.88888888888889,73.80952380952381,10.465116279069768,41.32231404958678
2024-04-09,44.42051683633516,52.77191020797957,77.41935483870968,53.94736842105263,8.461538461538462,77.95275590551181,78.64077669902913,76.92307692307692,36.575052854122625,60.57692307692308,16.296296296296298,52.87356321839081,56.0,37.80487804878049,30.8411214953271,94.11764705882354,27.659574468085108,40.99616858237548,78.37837837837837,71.21212121212122,17.92656587473002,45.821325648414984,78.26086956521739,70.09345794392523,63.63636363636363,53.125,9.036144578313253,68.62745098039215,17.05426356589147,,80.0,78.57142857142857,15.116279069767442,61.98347107438016
2024-04-08,36.29600626468285,45.717399652724865,76.61290322580645,52.63157894736842,5.384615384615385,77.95275590551181,72.81553398058253,60.256410256410255,20.084566596194502,49.03846153846154,17.77777777777778,40.229885057471265,40.0,32.926829268292686,18.69158878504673,91.17647058823529,23.21083172147002,38.31417624521073,78.37837837837837,60.60606060606061,12.311015118790497,24.78386167146974,82.6086956521739,58.87850467289719,59.09090909090909,25.0,10.240963855421686,50.98039215686274,17.05426356589147,,75.55555555555556,80.95238095238095,11.627906976744185,52.06611570247934
2024-04-03,54.58104933437745,62.389168936306746,84.6774193548387,71.05263157894737,10.76923076923077,72.44094488188976,83.49514563106796,84.87179487179488,43.97463002114165,71.15384615384616,42.22222222222222,66.66666666666667,70.66666666666667,64.02439024390245,47.66355140186916,94.8529411764706,46.42166344294004,50.57471264367816,72.97297297297297,90.15151515151516,30.021598272138228,47.262247838616716,86.95652173913044,80.37383177570094,77.27272727272727,65.625,15.36144578313253,84.31372549019608,24.8062015503876,,86.66666666666667,78.57142857142857,16.27906976744186,71.90082644628099
2024-04-02,62.901331245105716,67.52359239970055,88.70967741935483,68.42105263157895,33.84615384615385,74.01574803149606,79.6116504854369,88.71794871794872,49.68287526427061,75.0,56.2962962962963,75.86206896551724,76.0,68.90243902439025,62.61682242990654,91.91176470588235,58.22050290135397,73.1800766283525,43.24324324324324,93.93939393939394,41.25269978401728,62.53602305475504,91.30434782608695,78.50467289719626,72.72727272727273,71.875,28.6144578313253,89.54248366013071,42.63565891472868,,82.22222222222223,83.33333333333333,18.6046511627907,71.90082644628099
2024-04-01,66.62098668754895,68.8419971875323,82.25806451612904,77.63157894736842,55.38461538461539,67.71653543307086,82.52427184466019,83.84615384615384,56.448202959830866,77.88461538461539,66.66666666666667,78.16091954022988,73.33333333333333,67.6829268292683,62.61682242990654,87.5,65.37717601547389,80.84291187739464,29.72972972972973,90.15151515151516,51.61987041036717,57.92507204610951,80.43478260869566,80.37383177570094,77.27272727272727,68.75,44.57831325301205,88.23529411764706,58.91472868217054,,60.0,80.95238095238095,23.25581395348837,76.03305785123968
2024-03-29,49.32286555446516,52.48707300784312,64.0,57.89473684210526,27.480916030534353,59.84251968503937,69.90291262135922,64.17525773195877,36.575052854122625,55.76923076923077,57.03703703703704,62.7906976744186,44.0,53.65853658536585,43.925233644859816,77.94117647058823,48.054474708171206,63.60153256704981,23.68421052631579,74.24242424242425,33.69803063457331,38.48396501457726,69.56521739130434,67.28971962616822,68.18181818181819,62.5,27.575757575757574,69.28104575163398,50.0,,40.0,54.76190476190476,5.813953488372093,55.37190082644628
2024-03-28,37.9784102060844,40.46070006980156,42.4,48.68421052631579,40.458015267175576,42.51968503937008,49.51456310679612,48.71134020618557,31.078224101479915,40.38461538461539,40.74074074074074,59.30232558139535,36.0,43.292682926829265,44.85981308411215,58.8235294117647,33.463035019455255,52.490421455938694,13.157894736842104,47.72727272727273,24.50765864332604,25.364431486880466,45.65217391304348,50.467289719626166,40.90909090909091,56.25,23.333333333333332,61.43790849673203,27.692307692307693,,28.88888888888889,45.23809523809524,4.651162790697675,46.28099173553719
2024-03-27,25.161923454367027,28.888914703607934,29.6,38.1578947368421,26.717557251908396,35.43307086614173,46.601941747572816,31.701030927835053,24.735729386892178,25.96153846153846,14.814814814814815,31.3953488372093,18.666666666666668,19.51219512195122,42.05607476635514,43.38235294117647,15.17509727626459,33.71647509578544,10.526315789473685,33.333333333333336,11.816192560175054,17.49271137026239,32.608695652173914,36.44859813084112,22.727272727272727,34.375,11.818181818181818,47.712418300653596,12.307692307692308,,24.444444444444443,76.19047619047619,2.3255813953488373,43.80165289256198
2024-03-26,51.030421982335625,53.0492542501731,52.0,57.89473684210526,57.25190839694657,58.267716535433074,66.01941747572816,60.30927835051546,34.46088794926004,60.57692307692308,42.96296296296296,52.325581395348834,60.0,55.48780487804878,72.89719626168224,69.8529411764706,44.94163424124513,68.5823754789272,7.894736842105263,75.75757575757575,37.85557986870897,49.56268221574344,52.17391304347826,64.48598130841121,54.54545454545455,59.375,39.696969696969695,79.73856209150327,39.23076923076923,,31.11111111111111,78.57142857142857,6.976744186046512,53.71900826446281
2024-03-25,50.93228655544652,51.7933067768897,48.8,61.8421052631579,80.91603053435115,54.330708661417326,59.22330097087379,54.63917525773196,34.883720930232556,54.80769230769231,51.111111111111114,52.325581395348834,58.666666666666664,54.8780487804878,54.205607476635514,72.05882352941177,47.85992217898833,58.62068965517241,18.42105263157895,54.54545454545455,43.7636761487965,40.524781341107875,52.17391304347826,59.81308411214953,59.09090909090909,56.25,58.78787878787879,76.47058823529412,56.15384615384615,,40.0,40.476190476190474,6.976744186046512,42.97520661157025
2024-03-22,72.16879293424927,67.73147051095513,60.0,85.52631578947368,96.94656488549619,63.77952755905512,72.81553398058253,75.0,59.830866807610995,78.84615384615384,75.55555555555556,65.11627906976744,57.333333333333336,72.5609756097561,54.205607476635514,82.3529411764706,76.65369649805447,80.84291187739464,31.57894736842105,86.36363636363636,77.02407002188184,66.47230320699708,63.04347826086956,72.89719626168224,68.18181818181819,71.875,86.66666666666667,84.31372549019608,84.61538461538461,,37.77777777777778,23.80952380952381,17.441860465116278,70.24793388429752
2024-03-21,85.63297350343474,81.65852936581557,78.4,96.05263157894737,96.94656488549619,77.95275590551181,94.1747572815534,89.94845360824742,76.32135306553911,91.34615384615384,92.5925925925926,75.5813953488372,76.0,82.3170731707317,68.22429906542057,95.58823529411765,90.85603112840467,91.18773946360153,34.21052631578947,92.42424242424242,89.27789934354486,84.25655976676384,78.26086956521739,84.11214953271028,86.36363636363636,84.375,94.24242424242425,94.77124183006536,89.23076923076923,,66.66666666666667,40.476190476190474,50.0,89.25619834710744
