time,有色金属I,煤炭I,银行I,钢铁I,国防军工I,家用电器I,公用事业I,通信I,农林牧渔I,食品饮料I,计算机I,机械设备I,美容护理I,环保I,交通运输I,建筑材料I,石油石化I,纺织服装I,房地产I,传媒I,商业贸易I,综合I,汽车I,轻工制造I,建筑装饰I,电子I,非银金融I,化工I,休闲服务I,医药生物I,电气设备I,sum,aver,采掘I
2024-11-22,28.78787878787879,13.513513513513514,23.80952380952381,13.333333333333334,13.235294117647058,29.473684210526315,28.244274809160306,21.25984251968504,11.88118811881188,13.821138211382111,27.24550898203593,27.692307692307693,12.903225806451612,26.31578947368421,37.903225806451616,19.718309859154928,31.25,35.57692307692308,21.359223300970875,48.06201550387597,49.0,38.095238095238095,24.52830188679245,36.42384105960265,27.21518987341772,24.503311258278146,5.882352941176471,34.263959390862944,24.0,15.010570824524311,29.226361031518625,25.59791378370095,26.108277755982737,
2024-11-21,46.21212121212121,54.054054054054056,78.57142857142857,40.0,27.205882352941178,60.0,57.25190839694657,48.81889763779528,54.45544554455446,53.65853658536585,55.38922155688623,67.3076923076923,54.83870967741935,68.42105263157895,74.19354838709677,49.29577464788732,68.75,75.0,44.66019417475728,66.66666666666667,69.0,52.38095238095238,66.41509433962264,68.87417218543047,59.49367088607595,47.682119205298015,22.352941176470587,72.08121827411168,42.66666666666666,60.25369978858351,65.0429799426934,57.12885965326121,59.12122400941546,
2024-11-20,42.42424242424242,59.45945945945946,76.19047619047619,53.333333333333336,29.41176470588235,64.21052631578948,61.06870229007634,55.11811023622048,54.45544554455446,58.53658536585366,56.2874251497006,66.53846153846153,41.935483870967744,67.66917293233082,76.61290322580645,53.52112676056338,75.0,70.1923076923077,45.63106796116505,71.31782945736434,67.0,47.61904761904762,70.94339622641509,71.52317880794702,63.9240506329114,52.75938189845475,22.352941176470587,74.61928934010152,45.333333333333336,64.05919661733616,61.891117478510026,58.73997927693815,60.98469988230679,
2024-11-19,32.57575757575758,37.83783783783784,78.57142857142857,44.44444444444444,13.235294117647058,48.42105263157895,42.74809160305343,29.921259842519685,28.71287128712872,45.52845528455285,28.14371257485029,48.84615384615385,35.483870967741936,41.35338345864662,67.74193548387096,33.80281690140845,60.41666666666666,58.65384615384615,39.80582524271845,37.2093023255814,52.0,42.85714285714285,58.11320754716981,56.95364238410596,51.89873417721519,45.033112582781456,25.88235294117647,54.31472081218274,30.666666666666668,36.78646934460888,51.57593123209169,43.85599959234115,44.213417026284816,
2024-11-18,13.636363636363637,40.54054054054054,83.33333333333333,46.66666666666666,5.147058823529412,26.31578947368421,31.29770992366412,19.68503937007874,18.81188118811881,34.14634146341464,16.167664670658684,22.307692307692307,12.903225806451612,28.571428571428573,57.25806451612903,22.535211267605632,47.91666666666666,41.34615384615385,40.77669902912621,31.00775193798449,48.0,33.333333333333336,30.18867924528302,37.086092715231786,47.46835443037975,21.85430463576159,20.0,28.17258883248731,20.0,19.02748414376321,28.36676217765043,31.41512524365102,27.30482542173401,
2024-11-15,38.63636363636363,18.91891891891892,30.95238095238096,17.77777777777778,18.38235294117647,47.36842105263158,29.77099236641221,51.181102362204726,46.53465346534654,61.78861788617886,58.68263473053892,42.69230769230769,35.483870967741936,35.338345864661655,57.25806451612903,36.61971830985915,56.25,48.07692307692308,31.067961165048544,79.84496124031008,54.0,42.85714285714285,49.43396226415094,55.629139072847686,50.63291139240506,42.60485651214128,28.23529411764705,46.954314720812185,42.66666666666666,35.51797040169133,41.83381088825215,42.99975605860223,44.46841898783837,
2024-11-14,58.333333333333336,35.13513513513514,40.47619047619048,42.22222222222222,50.73529411764706,75.78947368421052,56.48854961832061,77.16535433070867,71.2871287128713,84.55284552845528,81.1377245508982,76.73076923076923,61.29032258064516,67.66917293233082,62.903225806451616,63.38028169014085,77.08333333333333,63.46153846153846,67.96116504854369,80.62015503875969,80.0,71.42857142857143,76.60377358490567,77.48344370860927,75.9493670886076,72.40618101545253,84.70588235294117,77.41116751269035,65.33333333333333,67.23044397463002,79.65616045845272,68.47198517066774,72.16555511965477,
2024-11-13,78.78787878787878,67.56756756756756,47.61904761904762,82.22222222222223,86.76470588235294,90.52631578947368,86.25954198473282,95.2755905511811,97.02970297029702,94.3089430894309,92.81437125748504,95.76923076923076,87.09677419354838,92.4812030075188,85.48387096774194,83.09859154929578,89.58333333333333,89.42307692307692,91.2621359223301,96.89922480620154,99.0,100.0,95.8490566037736,93.3774834437086,93.67088607594935,95.5849889624724,91.76470588235294,94.16243654822335,92.0,91.9661733615222,94.26934097421204,89.41672261439233,92.0753236563358,
2024-11-12,80.3030303030303,67.56756756756756,26.19047619047619,86.66666666666667,88.97058823529412,91.57894736842104,88.54961832061069,90.5511811023622,97.02970297029702,93.4959349593496,95.50898203592814,97.1153846153846,93.5483870967742,94.73684210526316,83.06451612903226,87.32394366197182,87.5,88.46153846153847,95.14563106796116,90.69767441860463,99.0,100.0,96.22641509433964,94.03973509933776,92.40506329113924,96.46799116997792,92.94117647058825,95.68527918781726,96.0,95.77167019027485,95.12893982808023,89.60235108413191,92.9580227540212,
2024-11-11,89.39393939393939,67.56756756756756,40.47619047619048,95.55555555555556,99.26470588235294,93.6842105263158,89.31297709923665,96.06299212598424,99.009900990099,93.4959349593496,98.20359281437126,98.07692307692308,87.09677419354838,96.2406015037594,84.6774193548387,91.54929577464787,89.58333333333333,87.5,94.1747572815534,95.34883720930232,98.0,100.0,97.35849056603772,94.70198675496688,98.1012658227848,98.23399558498896,97.6470588235294,97.46192893401016,97.33333333333331,94.71458773784356,96.27507163323784,92.13236220353554,94.97842291094548,
2024-11-08,90.15151515151516,75.67567567567568,61.90476190476191,97.77777777777776,96.32352941176472,90.52631578947368,87.02290076335878,90.5511811023622,99.009900990099,96.7479674796748,91.31736526946108,96.34615384615384,90.3225806451613,93.98496240601504,87.90322580645162,97.1830985915493,89.58333333333333,90.3846153846154,98.05825242718448,87.59689922480621,98.0,100.0,95.09433962264151,95.36423841059604,95.56962025316456,95.14348785871964,97.6470588235294,97.20812182741116,94.66666666666669,91.9661733615222,93.69627507163324,92.34606435087352,93.4876422126324,
2024-11-07,91.66666666666669,81.08108108108108,78.57142857142857,100.0,88.97058823529412,87.36842105263158,90.83969465648856,89.76377952755905,100.0,98.3739837398374,90.11976047904191,96.15384615384616,87.09677419354838,96.99248120300751,91.12903225806453,100.0,93.75,92.3076923076923,100.0,91.47286821705428,98.0,100.0,95.09433962264151,95.36423841059604,96.83544303797468,91.61147902869756,98.82352941176472,96.4467005076142,97.33333333333331,91.54334038054968,92.83667621776505,93.53377994497352,93.52687328364064,
2024-11-06,91.66666666666669,54.054054054054056,45.23809523809524,88.88888888888889,89.70588235294117,84.21052631578948,80.1526717557252,82.67716535433071,98.01980198019804,89.4308943089431,79.04191616766467,90.3846153846154,77.41935483870968,89.47368421052632,81.45161290322581,94.3661971830986,89.58333333333333,80.76923076923077,98.05825242718448,85.27131782945736,94.0,95.23809523809524,89.43396226415095,92.05298013245032,88.60759493670886,83.6644591611479,97.6470588235294,89.59390862944163,90.66666666666669,79.70401691331924,89.97134670487107,85.82078230429225,86.46528050215771,
2024-11-05,93.1818181818182,62.16216216216216,54.76190476190476,84.44444444444444,92.6470588235294,84.21052631578948,83.96946564885496,80.31496062992126,94.05940594059406,86.99186991869918,79.64071856287426,91.53846153846152,74.19354838709677,88.7218045112782,83.06451612903226,92.95774647887325,85.41666666666667,80.76923076923077,97.0873786407767,85.27131782945736,90.0,100.0,87.9245283018868,88.74172185430463,88.60759493670886,85.8719646799117,100.0,90.60913705583756,85.33333333333333,81.18393234672304,90.25787965616044,85.93339027439781,86.81836014123185,
2024-11-04,81.81818181818181,51.35135135135136,40.47619047619048,73.33333333333333,56.61764705882353,68.42105263157895,70.99236641221374,53.54330708661417,79.20792079207921,72.35772357723577,45.20958083832336,70.1923076923077,54.83870967741935,63.1578947368421,70.16129032258064,78.87323943661971,70.83333333333333,64.42307692307692,88.3495145631068,55.81395348837209,77.0,85.71428571428571,74.71698113207547,71.52317880794702,72.15189873417721,55.629139072847686,76.47058823529412,72.58883248730965,69.33333333333333,55.39112050739958,68.19484240687679,67.37697341874616,65.5747351902707,
2024-11-01,70.45454545454545,35.13513513513514,21.428571428571427,73.33333333333333,41.1764705882353,42.10526315789474,61.83206106870229,40.15748031496063,67.32673267326733,54.47154471544715,34.4311377245509,48.07692307692308,38.70967741935484,57.89473684210526,56.45161290322581,74.64788732394366,58.333333333333336,50.0,87.37864077669903,41.86046511627907,72.0,85.71428571428571,45.283018867924525,55.629139072847686,62.0253164556962,41.280353200883,43.52941176470589,49.23857868020305,58.66666666666666,40.38054968287526,49.570200573065904,53.5007442924407,49.62730482542173,
2024-10-31,62.121212121212125,35.13513513513514,19.047619047619047,66.66666666666667,83.08823529411765,69.47368421052632,76.33587786259542,80.31496062992126,78.21782178217822,56.09756097560975,79.64071856287426,77.3076923076923,54.83870967741935,87.96992481203007,65.3225806451613,94.3661971830986,56.25,68.26923076923077,92.23300970873788,80.62015503875969,83.0,95.23809523809524,73.20754716981132,80.13245033112582,82.9113924050633,81.67770419426049,69.41176470588235,75.88832487309645,73.33333333333333,56.44820295983087,78.51002865329512,72.03470439659291,74.18595527657905,
2024-10-30,68.18181818181819,40.54054054054054,14.285714285714286,68.88888888888889,86.76470588235294,72.63157894736842,70.99236641221374,85.03937007874016,86.13861386138613,62.60162601626016,78.74251497005989,78.07692307692308,64.51612903225806,86.46616541353383,66.93548387096774,88.73239436619718,56.25,69.23076923076923,85.4368932038835,79.84496124031008,83.0,95.23809523809524,76.98113207547169,82.78145695364239,81.0126582278481,81.45695364238411,45.88235294117647,73.60406091370558,77.33333333333333,57.92811839323467,78.22349570200574,72.37868112648658,74.48018830914084,
2024-10-29,81.06060606060606,45.94594594594594,30.95238095238096,75.55555555555556,97.05882352941175,84.21052631578948,78.62595419847328,92.91338582677166,92.07920792079209,75.60975609756098,89.22155688622755,89.23076923076923,74.19354838709677,93.98496240601504,72.58064516129032,88.73239436619718,72.91666666666667,85.57692307692308,79.6116504854369,89.92248062015504,93.0,100.0,86.0377358490566,90.06622516556291,90.50632911392404,94.26048565121413,69.41176470588235,86.04060913705584,88.0,80.12684989429175,90.83094555873926,82.52466725050944,85.97489211455473,
2024-10-28,92.42424242424242,83.78378378378379,57.142857142857146,97.77777777777776,98.52941176470588,91.57894736842104,88.54961832061069,97.63779527559056,99.009900990099,94.3089430894309,97.60479041916167,97.3076923076923,90.3225806451613,99.24812030075188,87.90322580645162,100.0,89.58333333333333,95.1923076923077,96.11650485436893,95.34883720930232,99.0,100.0,95.47169811320757,98.01324503311258,99.36708860759494,98.45474613686534,95.29411764705884,97.96954314720811,97.33333333333331,95.34883720930232,95.98853868194844,94.24554252953811,95.80227540211848,
2024-10-25,92.42424242424242,70.27027027027027,80.95238095238095,93.33333333333331,98.52941176470588,92.63157894736842,87.78625954198473,96.8503937007874,99.009900990099,94.3089430894309,97.0059880239521,97.8846153846154,93.5483870967742,100.0,86.29032258064517,100.0,89.58333333333333,96.15384615384616,93.20388349514565,96.12403100775194,99.0,100.0,96.60377358490568,97.35099337748343,98.73417721518987,99.55849889624724,97.6470588235294,97.96954314720811,96.0,95.34883720930232,96.84813753581662,94.5468432864629,96.03766182816793,
2024-10-24,96.21212121212122,72.97297297297297,97.61904761904762,88.88888888888889,98.52941176470588,88.42105263157895,89.31297709923665,96.06299212598424,97.02970297029702,95.1219512195122,97.60479041916167,96.92307692307692,96.7741935483871,100.0,88.70967741935483,100.0,91.66666666666669,94.23076923076924,88.3495145631068,94.57364341085272,95.0,100.0,94.71698113207547,94.70198675496688,97.46835443037976,98.67549668874172,98.82352941176472,97.96954314720811,93.33333333333331,95.77167019027485,95.12893982808023,94.5352672775015,95.56688897606904,
2024-10-23,99.24242424242424,89.1891891891892,97.61904761904762,95.55555555555556,100.0,92.63157894736842,92.36641221374046,96.8503937007874,97.02970297029702,98.3739837398374,99.7005988023952,98.65384615384616,100.0,99.24812030075188,93.5483870967742,100.0,97.91666666666669,96.15384615384616,91.2621359223301,96.89922480620154,98.0,95.23809523809524,96.22641509433964,98.01324503311258,97.46835443037976,98.8962472406181,97.6470588235294,98.22335025380713,94.66666666666669,97.46300211416492,96.84813753581662,96.80424795198674,97.29305610043154,
2024-10-22,100.0,97.29729729729728,97.61904761904762,97.77777777777776,100.0,95.78947368421052,91.6030534351145,96.8503937007874,97.02970297029702,98.3739837398374,99.7005988023952,98.46153846153848,100.0,97.74436090225564,93.5483870967742,100.0,95.83333333333331,97.1153846153846,91.2621359223301,96.89922480620154,97.0,90.47619047619048,97.35849056603772,98.67549668874172,97.46835443037976,99.11699779249447,97.6470588235294,97.20812182741116,94.66666666666669,97.67441860465117,96.56160458452722,96.9922288588778,97.3519027069439,
2024-10-21,99.24242424242424,94.5945945945946,97.61904761904762,95.55555555555556,100.0,89.47368421052632,83.96946564885496,96.8503937007874,95.04950495049503,95.9349593495935,99.7005988023952,97.5,96.7741935483871,97.74436090225564,91.93548387096774,97.1830985915493,93.75,91.34615384615384,89.32038834951456,96.89922480620154,94.0,90.47619047619048,94.71698113207547,98.01324503311258,94.9367088607595,99.33774834437088,96.47058823529412,94.67005076142132,94.66666666666669,96.40591966173362,95.41547277936962,95.14686143678384,95.8218909376226,
2024-10-18,99.24242424242424,100.0,100.0,97.77777777777776,100.0,93.6842105263158,91.6030534351145,97.63779527559056,95.04950495049503,96.7479674796748,99.40119760479044,97.6923076923077,100.0,97.74436090225564,91.12903225806453,100.0,95.83333333333331,93.26923076923076,94.1747572815534,96.89922480620154,95.0,90.47619047619048,97.35849056603772,98.67549668874172,94.9367088607595,99.11699779249447,96.47058823529412,96.4467005076142,97.33333333333331,97.0401691331924,96.56160458452722,96.68717608107472,96.88112985484504,
2024-10-17,97.72727272727272,97.29729729729728,100.0,97.77777777777776,98.52941176470588,88.42105263157895,88.54961832061069,97.63779527559056,93.06930693069307,91.869918699187,98.20359281437126,96.15384615384616,96.7741935483871,96.99248120300751,88.70967741935483,98.59154929577464,85.41666666666667,92.3076923076923,94.1747572815534,96.12403100775194,90.0,90.47619047619048,87.54716981132076,94.70198675496688,93.0379746835443,98.23399558498896,95.29411764705884,92.63959390862944,92.0,92.81183932346724,90.83094555873926,93.93231460877504,93.91918399372302,
2024-10-16,98.48484848484848,100.0,100.0,100.0,99.26470588235294,91.57894736842104,93.89312977099236,97.63779527559056,95.04950495049503,97.5609756097561,99.10179640718565,96.53846153846152,96.7741935483871,99.24812030075188,91.93548387096774,100.0,97.91666666666669,95.1923076923077,97.0873786407767,96.89922480620154,95.0,90.47619047619048,95.47169811320757,98.67549668874172,96.83544303797468,98.01324503311258,95.29411764705884,96.7005076142132,90.66666666666669,95.13742071881607,95.12893982808023,96.50204085929757,96.41035700274618,
2024-10-15,99.24242424242424,100.0,100.0,100.0,100.0,93.6842105263158,93.89312977099236,98.4251968503937,95.04950495049503,97.5609756097561,99.40119760479044,97.6923076923077,100.0,99.24812030075188,90.3225806451613,100.0,97.91666666666669,94.23076923076924,96.11650485436893,95.34883720930232,97.0,85.71428571428571,97.35849056603772,99.33774834437088,96.20253164556962,98.45474613686534,98.82352941176472,97.71573604060912,89.33333333333333,96.82875264270614,96.84813753581662,96.83063604922113,97.09690074539034,
2024-10-14,100.0,100.0,100.0,100.0,100.0,97.89473684210526,96.18320610687024,98.4251968503937,98.01980198019804,98.3739837398374,99.40119760479044,99.42307692307692,100.0,100.0,95.16129032258064,100.0,100.0,96.15384615384616,97.0873786407767,96.89922480620154,97.0,85.71428571428571,99.24528301886792,100.0,96.83544303797468,98.67549668874172,98.82352941176472,98.73096446700508,96.0,97.46300211416492,98.8538681948424,98.07628427801043,98.29344841114164,
2024-10-11,99.24242424242424,100.0,100.0,100.0,100.0,96.84210526315788,95.41984732824427,97.63779527559056,98.01980198019804,97.5609756097561,99.7005988023952,98.84615384615384,100.0,99.24812030075188,93.5483870967742,100.0,100.0,95.1923076923077,97.0873786407767,94.57364341085272,96.0,85.71428571428571,98.49056603773585,100.0,96.20253164556962,97.13024282560708,100.0,97.96954314720811,90.66666666666669,97.0401691331924,98.567335243553,97.4419638678452,97.62652020400157,
2024-10-10,100.0,100.0,100.0,100.0,100.0,98.94736842105264,97.70992366412214,97.63779527559056,98.01980198019804,98.3739837398374,100.0,99.42307692307692,96.7741935483871,100.0,94.35483870967742,98.59154929577464,97.91666666666669,96.15384615384616,97.0873786407767,97.67441860465117,98.0,85.71428571428571,99.62264150943396,100.0,95.56962025316456,98.45474613686534,98.82352941176472,98.4771573604061,97.33333333333331,98.5200845665962,99.1404011461318,98.01034325985934,98.41114162416632,
2024-10-09,100.0,100.0,97.61904761904762,100.0,100.0,97.89473684210526,93.12977099236642,97.63779527559056,98.01980198019804,97.5609756097561,99.7005988023952,99.8076923076923,100.0,98.49624060150376,93.5483870967742,98.59154929577464,97.91666666666669,96.15384615384616,98.05825242718448,95.34883720930232,98.0,85.71428571428571,99.62264150943396,100.0,95.56962025316456,98.8962472406181,98.82352941176472,99.23857868020303,96.0,99.15433403805496,99.1404011461318,97.7304463507697,98.31306394664574,
2024-10-08,100.0,100.0,100.0,100.0,100.0,100.0,98.47328244274809,96.8503937007874,98.01980198019804,99.1869918699187,100.0,99.8076923076923,100.0,100.0,97.58064516129032,100.0,100.0,99.03846153846152,100.0,99.2248062015504,100.0,85.71428571428571,99.62264150943396,100.0,98.1012658227848,99.77924944812362,100.0,99.49238578680205,100.0,99.78858350951374,99.4269340974212,99.03572326100038,99.29384072185172,
2024-09-30,100.0,100.0,100.0,100.0,100.0,98.94736842105264,99.23664122137404,97.63779527559056,98.01980198019804,100.0,100.0,99.8076923076923,100.0,100.0,99.19354838709675,100.0,100.0,99.03846153846152,100.0,99.2248062015504,100.0,90.47619047619048,100.0,100.0,98.73417721518987,99.55849889624724,100.0,99.49238578680205,100.0,99.78858350951374,99.7134670487106,99.31836833115068,99.43114947038056,
2024-09-27,100.0,100.0,100.0,100.0,100.0,96.84210526315788,96.18320610687024,97.63779527559056,98.01980198019804,100.0,99.10179640718565,99.6153846153846,100.0,100.0,95.96774193548389,100.0,97.91666666666669,98.07692307692308,100.0,98.44961240310076,99.0,90.47619047619048,99.62264150943396,98.67549668874172,96.83544303797468,97.13024282560708,98.82352941176472,98.98477157360406,97.33333333333331,98.09725158562368,98.8538681948424,98.44012265702187,98.43075715967046,
2024-09-26,96.96969696969695,100.0,100.0,100.0,97.05882352941175,92.63157894736842,92.36641221374046,91.33858267716536,97.02970297029702,98.3739837398374,97.30538922155688,94.03846153846152,100.0,99.24812030075188,94.35483870967742,98.59154929577464,93.75,96.15384615384616,99.02912621359224,96.12403100775194,96.0,90.47619047619048,97.73584905660375,97.35099337748343,95.56962025316456,88.52097130242825,100.0,95.68527918781726,96.0,90.27484143763212,93.40974212034384,95.98024615163204,94.6057277363672,
2024-09-25,92.42424242424242,100.0,100.0,100.0,85.92592592592592,86.3157894736842,90.0763358778626,88.18897637795276,85.14851485148515,86.99186991869918,94.61077844311376,80.5019305019305,83.87096774193549,93.98496240601504,87.09677419354838,92.95774647887325,85.41666666666667,89.42307692307692,99.02912621359224,94.57364341085272,98.0,90.47619047619048,88.67924528301887,94.07894736842104,87.9746835443038,63.85809312638581,100.0,83.92857142857143,90.66666666666669,71.97452229299363,79.88505747126437,89.22771953184753,84.21052631578948,
2024-09-24,90.9090909090909,100.0,97.61904761904762,97.77777777777776,72.5925925925926,87.36842105263158,84.73282442748092,82.67716535433071,78.21782178217822,86.99186991869918,91.61676646706589,72.77992277992279,87.09677419354838,82.70676691729324,83.06451612903226,84.50704225352112,72.91666666666667,83.65384615384616,97.0873786407767,90.69767441860463,91.0,85.71428571428571,83.39622641509433,88.8157894736842,77.21518987341773,53.65853658536585,100.0,77.04081632653062,78.66666666666667,58.81104033970276,71.55172413793103,83.57691101892858,77.24515750342398,
2024-09-23,50.75757575757576,64.86486486486487,26.19047619047619,46.66666666666666,33.333333333333336,52.63157894736842,35.11450381679389,61.41732283464567,41.58415841584159,44.71544715447155,76.94610778443113,34.74903474903475,35.483870967741936,34.58646616541353,36.29032258064516,39.436619718309856,25.0,40.38461538461539,91.2621359223301,58.13953488372093,68.0,71.42857142857143,51.320754716981135,50.6578947368421,38.607594936708864,19.7339246119734,84.70588235294117,25.76530612244898,30.666666666666668,16.985138004246284,33.333333333333336,45.83095816287077,40.44218352572882,
2024-09-20,53.03030303030303,48.648648648648646,7.142857142857143,35.55555555555556,28.88888888888889,50.526315789473685,26.7175572519084,51.181102362204726,39.6039603960396,47.15447154471545,69.16167664670658,35.32818532818533,32.25806451612903,32.330827067669176,33.064516129032256,42.25352112676056,22.916666666666668,38.46153846153846,91.2621359223301,59.68992248062016,70.0,71.42857142857143,45.66037735849056,42.76315789473684,40.50632911392405,18.181818181818183,84.70588235294117,26.020408163265305,38.66666666666666,18.471337579617835,36.206896551724135,43.154456782193215,38.83780082175699,
2024-09-19,51.51515151515152,51.35135135135136,4.761904761904762,37.77777777777778,27.40740740740741,49.47368421052632,38.93129770992366,43.30708661417323,48.51485148514851,52.84552845528455,62.2754491017964,38.803088803088805,45.16129032258065,43.609022556390975,32.25806451612903,53.52112676056338,20.83333333333333,48.07692307692308,88.3495145631068,59.68992248062016,76.0,66.66666666666667,48.67924528301887,50.6578947368421,46.83544303797469,16.407982261640797,84.70588235294117,35.204081632653065,40.0,28.662420382165607,45.689655172413794,46.3862273654677,42.574838583447466,
2024-09-18,13.636363636363637,16.216216216216218,0.0,15.555555555555555,18.51851851851852,23.157894736842103,13.740458015267176,25.19685039370079,12.871287128712872,10.56910569105691,31.1377245508982,21.81467181467181,12.903225806451612,15.789473684210526,17.741935483870968,12.67605633802817,14.583333333333334,25.0,73.7864077669903,24.031007751937985,39.0,33.333333333333336,30.18867924528302,19.07894736842105,24.68354430379747,12.416851441241684,68.23529411764706,14.79591836734694,14.666666666666666,17.197452229299362,30.74712643678161,22.68612580427241,22.1678732146351,
2024-09-13,15.151515151515152,5.405405405405405,0.0,17.77777777777778,17.037037037037038,17.894736842105264,12.97709923664122,27.55905511811024,22.77227722772277,11.382113821138212,39.82035928143713,23.745173745173744,19.35483870967742,25.56390977443609,15.32258064516129,19.718309859154928,12.5,29.807692307692307,61.16504854368932,39.53488372093023,45.0,52.38095238095238,30.56603773584905,28.94736842105263,27.848101265822784,13.082039911308204,56.47058823529412,17.857142857142858,13.333333333333334,22.717622080679405,35.632183908045974,25.107264010783435,25.10271962433966,
2024-09-12,27.27272727272728,10.81081081081081,0.0,20.0,20.74074074074074,36.8421052631579,12.97709923664122,43.30708661417323,25.742574257425744,21.13821138211382,58.68263473053892,33.78378378378378,29.032258064516128,31.57894736842105,16.129032258064516,22.535211267605632,16.666666666666668,35.57692307692308,45.63106796116505,51.93798449612403,50.0,42.85714285714285,43.39622641509434,43.42105263157895,30.37974683544304,17.073170731707318,52.94117647058823,33.16326530612245,22.666666666666668,28.02547770700637,60.91954022988506,31.781591325897903,34.33770299354334,
2024-09-11,27.27272727272728,2.702702702702702,0.0,17.77777777777778,23.703703703703702,41.05263157894737,9.16030534351145,37.00787401574803,23.76237623762376,21.13821138211382,54.19161676646706,34.36293436293436,35.483870967741936,27.06766917293233,17.741935483870968,21.12676056338028,12.5,35.57692307692308,32.03883495145631,49.6124031007752,55.0,47.61904761904762,46.79245283018868,40.13157894736842,24.68354430379747,23.059866962305986,42.35294117647059,35.45918367346939,24.0,28.02547770700637,56.32183908045977,30.539586798756503,33.7116024261397,
2024-09-10,20.454545454545453,5.405405405405405,4.761904761904762,20.0,27.40740740740741,40.0,14.50381679389313,55.90551181102362,33.663366336633665,32.520325203252035,60.47904191616767,39.18918918918919,41.935483870967744,28.571428571428573,20.161290322580644,36.61971830985915,14.583333333333334,46.15384615384615,40.77669902912621,58.91472868217054,76.0,57.142857142857146,50.943396226415096,45.39473684210526,28.481012658227847,31.48558758314856,43.52941176470589,36.734693877551024,33.333333333333336,28.237791932059448,44.82758620689656,36.06830484258177,37.839953042457445,
2024-09-09,19.69696969696969,8.108108108108109,2.380952380952381,20.0,19.25925925925926,32.63157894736842,12.213740458015268,26.771653543307085,31.683168316831683,24.390243902439025,39.221556886227546,26.44787644787645,32.25806451612903,21.05263157894737,20.161290322580644,30.985915492957748,12.5,40.38461538461539,49.51456310679612,45.736434108527135,77.0,52.38095238095238,40.75471698113208,39.47368421052632,27.21518987341772,22.17294900221729,55.294117647058826,30.612244897959183,52.0,28.874734607218684,34.48275862068966,31.47290227997033,30.93328115828605,
2024-09-06,22.727272727272727,16.216216216216218,7.142857142857143,22.22222222222222,20.74074074074074,38.94736842105263,14.50381679389313,34.645669291338585,23.76237623762376,23.577235772357724,45.50898203592814,27.027027027027028,32.25806451612903,16.541353383458645,26.61290322580645,29.5774647887324,18.75,38.46153846153846,42.71844660194175,48.06201550387597,69.0,57.142857142857146,46.41509433962264,35.526315789473685,22.78481012658228,27.716186252771617,49.41176470588236,34.18367346938776,45.333333333333336,23.35456475583864,37.93103448275862,32.21945824221035,31.98982586577969,
2024-09-05,44.696969696969695,18.91891891891892,4.761904761904762,22.22222222222222,34.07407407407408,57.89473684210526,22.900763358778622,53.54330708661417,39.6039603960396,38.21138211382114,67.66467065868264,50.965250965250966,54.83870967741935,33.08270676691729,34.67741935483871,43.66197183098591,22.916666666666668,59.61538461538461,58.25242718446602,72.86821705426357,67.0,61.90476190476191,60.37735849056604,59.21052631578947,34.81012658227848,49.44567627494457,42.35294117647059,56.88775510204081,65.33333333333333,37.5796178343949,64.08045977011494,46.26949100100061,49.55977303854432,
2024-09-04,40.90909090909091,24.324324324324323,4.761904761904762,20.0,26.666666666666668,49.47368421052632,17.557251908396946,48.031496062992126,24.75247524752476,18.69918699186992,49.10179640718563,43.05019305019305,38.70967741935484,22.55639097744361,26.61290322580645,28.169014084507044,16.666666666666668,41.34615384615385,18.446601941747574,36.43410852713178,34.0,38.095238095238095,50.18867924528302,42.76315789473684,24.68354430379747,45.23281596452328,27.058823529411764,53.57142857142857,42.66666666666666,26.751592356687897,59.195402298850574,33.5637721340681,38.52475053805517,
2024-09-03,49.24242424242424,29.72972972972973,4.761904761904762,22.22222222222222,21.48148148148148,55.78947368421053,20.610687022900763,54.330708661417326,36.63366336633664,26.016260162601625,57.48502994011976,48.648648648648646,48.38709677419355,27.06766917293233,22.580645161290324,38.0281690140845,27.08333333333333,48.07692307692308,27.184466019417474,46.51162790697674,42.0,47.61904761904762,48.67924528301887,52.63157894736842,31.64556962025317,50.110864745011085,29.41176470588235,57.142857142857146,50.66666666666666,26.11464968152866,54.02298850574713,38.7715289451784,42.49657601252201,
2024-09-02,43.18181818181818,43.24324324324324,16.666666666666668,24.444444444444443,14.074074074074074,44.21052631578947,22.13740458015268,43.30708661417323,20.7920792079208,22.764227642276424,43.41317365269461,37.64478764478765,38.70967741935484,27.81954887218045,24.193548387096776,32.394366197183096,39.583333333333336,40.38461538461539,20.388349514563107,34.10852713178294,33.0,42.85714285714285,35.84905660377358,40.78947368421053,29.11392405063291,44.567627494456765,23.529411764705884,46.68367346938776,33.333333333333336,20.8067940552017,37.64367816091954,32.95598754780375,34.37683427900607,
2024-08-30,68.93939393939394,37.83783783783784,2.380952380952381,35.55555555555556,19.25925925925926,57.89473684210526,22.900763358778622,69.29133858267717,33.663366336633665,33.333333333333336,63.77245508982036,52.8957528957529,48.38709677419355,33.08270676691729,20.967741935483872,47.88732394366197,43.75,50.0,40.77669902912621,60.46511627906977,50.0,38.095238095238095,46.0377358490566,55.26315789473684,34.177215189873415,64.96674057649668,48.23529411764706,60.45918367346939,41.333333333333336,31.634819532908704,50.86206896551724,44.00342636673646,47.79886519272158,
